CHEM_ID,LIB_ID,COMP_ID,CHRO_LIB_ENTRY_ID,SUPER_PATHWAY,SUB_PATHWAY,PATHWAY_SORTORDER,TYPE,INCHIKEY,SMILES,CHEMICAL_NAME,PLOT_NAME,CAS,CHEMSPIDER,HMDB,KEGG,PUBCHEM,PLATFORM
100009219,402,55041,210837,Lipid,Phosphatidylethanolamine (PE),2448,NAMED,PECSWFQRRFRZPW-BHPGJWMBSA-N,O=C(CCCCCCC/C=C\CCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O,1-oleoyl-2-arachidonoyl-GPE (18:1/20:4)*,1-oleoyl-2-arachidonoyl-GPE (18:1/20:4)*,,24768534,HMDB0009069,,348281223,Pos Late
100009225,402,52748,165539,Lipid,Plasmalogen,2811,NAMED,XVXISDREVDGQPX-PISDLAQISA-N,[H][C@](OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)(COP(OCCN)(O)=O)CO/C=C\CCCCCCCCCCCCCCCC,1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*,1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*,,24769261,HMDB0011376,,,Pos Late
100009231,400,54914,208424,Peptide,Gamma-glutamyl Amino Acid,648,NAMED,SQBNIUOYNOKDTI-WHFBIAKZSA-N,OC([C@H](CO)NC(CC[C@H](N)C(O)=O)=O)=O,gamma-glutamylserine,gamma-glutamylserine,5875-35-4,18691889,HMDB0029158,,22844748,Pos Early
100009232,400,53231,179281,Xenobiotics,Chemical,6241,NAMED,DZLNHFMRPBPULJ-VKHMYHEASA-N,O=C(O)[C@]1(NCSC1)[H],thioproline,thioproline,34592-47-4,84120,HMDB0062164,,93176,Pos Early
100009233,402,52944,166270,Lipid,Fatty Acid Metabolism (Acyl Choline),1944,NAMED,UFQZDKMTMXCDBP-UHFFFAOYSA-N,C[N+](C)(C)CCOC(CCCCCCCCCCCCCC[CH2-])=O,palmitoylcholine,palmitoylcholine,,133731,HMDB0240592,,151731,Pos Late
100009271,400,52984,166220,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1921,NAMED,UEFRDQSMQXDWTO-UHFFFAOYSA-N,CC(O)CC(OC(C[N+](C)(C)C)CC([O-])=O)=O,(S)-3-hydroxybutyrylcarnitine,(S)-3-hydroxybutyrylcarnitine,,,HMDB0013127,,71464477,Pos Early
100009331,402,53260,179345,Lipid,Fatty Acid Metabolism (Acyl Choline),1945,NAMED,GFSSJDJAEKYAGX-UHFFFAOYSA-N,O=C(CCCCCCC/[C-]=C/CCCCCCCC)OCC[N+](C)(C)C,oleoylcholine,oleoylcholine,,,HMDB0240596,,59040790,Pos Late
100009332,402,53261,179347,Lipid,Fatty Acid Metabolism (Acyl Choline),1953,NAMED,XUWOVXDQNYUPNL-WYTUUNCASA-N,O=C(CCC/[C-]=C/C/C=C/C/C=C/C/C=C/CCCCC)OCC[N+](C)(C)C,arachidonoylcholine,arachidonoylcholine,,,HMDB0240583,,122198216,Pos Late
100009336,402,53258,179343,Lipid,Fatty Acid Metabolism (Acyl Choline),1954,NAMED,AVBRNEQAXKXDAZ-CGRWFSSPSA-N,O=C(CCC/[C-]=C/C/C=C/C/C=C/C/C=C/C/C=C/CC)OCC[N+](C)(C)C,eicosapentaenoylcholine,eicosapentaenoylcholine,,,,,,Pos Late
100009340,402,53168,166574,Lipid,Phosphatidylcholine (PC),2351,NAMED,FVQGNFUBHWGFCY-HJOYQDMMSA-N,O=C(CCCCCCC/C=C\CCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O,1-oleoyl-2-alpha-linolenoyl-GPC (18:1/18:3n3),1-oleoyl-2-alpha-linolenoyl-GPC (18:1/18:3n3),,24766769,HMDB0008113,,52922697,Pos Late
100009343,402,53176,166602,Lipid,Phosphatidylcholine (PC),2361,NAMED,HZGAVPNEGHQJID-UNBCHYIMSA-N,O=C(CCCCCCC/C=C\C/C=C\CCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O,1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*,1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*,,24766802,HMDB0008141,,52922731,Pos Late
100009393,209,57651,212701,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1552,NAMED,KBGYPXOSNDMZRV-PDBXOOCHSA-N,CC/C=C\C/C=C\C/C=C\CCCCCC(O)=O,hexadecatrienoate (16:3n3),hexadecatrienoate (16:3n3),7561-64-0,4471853,,,91820460,Neg
100009394,209,57652,212703,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1567,NAMED,WPJGPAAPSBVXNU-HZJYTTRNSA-N,CCCCC/C=C\C/C=C\CCCCCC(O)=O,hexadecadienoate (16:2n6),hexadecadienoate (16:2n6),28290-73-5,13628094,HMDB0000477,,13932172,Neg
100009403,209,53220,178788,Lipid,Monoacylglycerol,2864,NAMED,DFRRSBYSSXKROX-GABUGCEHSA-N,OC[C@@](O)([H])COC(CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O,1-eicosapentaenoylglycerol (20:5)*,1-eicosapentaenoylglycerol (20:5)*,,24765798,HMDB11580,,53480988,Neg
100009404,209,53221,178789,Lipid,Monoacylglycerol,2875,NAMED,IXSYVBCFIGEECR-JLNKQSITSA-N,OCC(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)([H])CO,2-eicosapentaenoylglycerol (20:5)*,2-eicosapentaenoylglycerol (20:5)*,,9835555,HMDB0011550,,11660820,Neg
100009406,402,53223,178791,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1886,NAMED,JFAGPSOZZSTLRF-KHPPLWFESA-N,O=C(OC(CC([O-])=O)C[N+](C)(C)C)CCCCCCC/C=C\CCCCCC,palmitoleoylcarnitine (C16:1)*,palmitoleoylcarnitine (C16:1)*,,28639183,HMDB0013207,,71464547,Pos Late
100010839,402,54691,180906,Lipid,Lysoplasmalogen,2840,NAMED,CFANDHZPOSNKNO-UDHSZFGOSA-N,O=P(O)(OCCN)OC[C@@](OC(CCCCCCC/C=C\CCCCCCCC)=O)([H])CO/C=C\CCCCCC/C=C\CCCCCCCC,1-(1-enyl-oleoyl)-2-oleoyl-GPE (P-18:1/18:1)*,1-(1-enyl-oleoyl)-2-oleoyl-GPE (P-18:1/18:1)*,,24769325,HMDB0011441,,53480897,Pos Late
100010846,209,54909,208288,Amino Acid,Glutamate Metabolism,64,NAMED,DLZVKKBSFAECMQ-YFKPBYRVSA-N,CCC(N[C@@H](CCC(N)=O)C(O)=O)=O,propionylglutamine,propionylglutamine,,32469839,,,,Neg
100010864,305,54908,208530,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",365,NAMED,RCUYVIGXZSLNBG-UHFFFAOYSA-N,CC(C)(O)CC(NCC(O)=O)=O,beta-hydroxyisovalerylglycine,beta-hydroxyisovalerylglycine,,,,,129651821,Polar
100010895,400,57554,211532,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",4265,NAMED,RFCQJGFZUQFYRF-ZOQUXTDFSA-N,O=C1N(C=CC(N)=N1)[C@@H]([C@H](OC)[C@@H]2O)O[C@@H]2CO,2'-O-methylcytidine,2'-O-methylcytidine,2140-72-9,133067,,,150971,Pos Early
100010896,209,57655,212709,Nucleotide,"Pyrimidine Metabolism, Uracil containing",4224,NAMED,SXUXMRMBWZCMEN-ZOQUXTDFSA-N,CO[C@@H]1[C@@H]([C@H](O[C@H]1N2C=CC(NC2=O)=O)CO)O,2'-O-methyluridine,2'-O-methyluridine,2140-76-3,92343,HMDB0240328,,102212,Neg
100010901,400,55015,208464,Peptide,Gamma-glutamyl Amino Acid,640,NAMED,LNLLNTMHVMIMOG-YUMQZZPRSA-N,O=C(N[C@@H](CCCCN)C(O)=O)CC[C@H](N)C(O)=O,gamma-glutamyl-alpha-lysine,gamma-glutamyl-alpha-lysine,,58747,,,65254,Pos Early
100010923,402,54956,208041,Lipid,Diacylglycerol,2943,NAMED,KRECEGQUDDMNAQ-MYBRWWDOSA-N,OC[C@](COC(CCCCCCC/C=C\C/C=C\CCCCC)=O)([H])OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O,linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*,linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*,,,HMDB0007257,,9543796,Pos Late
100010928,402,54949,208034,Lipid,Diacylglycerol,2946,NAMED,GPMAAGRGFWBOSO-KLJRXRINSA-N,CCCCC/C=C/C/C=C/CCCCCCCC(OCC(OC(CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CC)=O)CO)=O,linoleoyl-docosahexaenoyl-glycerol (18:2/22:6) [1]*,linoleoyl-docosahexaenoyl-glycerol (18:2/22:6) [1]*,,,HMDB0007266,,9543899,Pos Late
100010937,402,54961,208046,Lipid,Diacylglycerol,2941,NAMED,LWXLWRXRJKMNLM-XBUMEPTLSA-N,CCCCCCCC/C=C/CCCCCCCC(OCC(OC(CCC/C=C/C/C=C/C/C=C/C/C=C/CCCCC)=O)CO)=O,oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*,oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*,,,HMDB0007228,,9543786,Pos Late
100010949,402,57450,211104,Lipid,Diacylglycerol,2938,NAMED,NSXLMTYRMFVYNT-IOLLQWDPSA-N,CCCCCCCCCCCCCCCCCC(OCC(OC(CCC/C=C/C/C=C/C/C=C/C/C=C/CCCCC)=O)CO)=O,stearoyl-arachidonoyl-glycerol (18:0/20:4) [1]*,stearoyl-arachidonoyl-glycerol (18:0/20:4) [1]*,,,HMDB0007170,C00165,6438587,Pos Late
100010950,402,57449,211103,Lipid,Diacylglycerol,2939,NAMED,NSXLMTYRMFVYNT-IOLLQWDPSA-N,CCCCCCCCCCCCCCCCCC(OCC(CO)OC(CCC/C=C/C/C=C/C/C=C/C/C=C/CCCCC)=O)=O,stearoyl-arachidonoyl-glycerol (18:0/20:4) [2]*,stearoyl-arachidonoyl-glycerol (18:0/20:4) [2]*,,,HMDB0007170,,6438587,Pos Late
100010975,209,57568,212112,Xenobiotics,Bacterial/Fungal,5348,NAMED,QJBZDBLBQWFTPZ-UHFFFAOYSA-N,ClC1=CC=CC(C2=CNC=C2Cl)=C1[N+]([O-])=O,pyrrolnitrin,pyrrolnitrin,,13314,,C12491,13916,Neg
100010977,400,57552,211528,Xenobiotics,Bacterial/Fungal,5338,NAMED,DMQFGLHRDFQKNR-UHFFFAOYSA-N,NC(C(O)=O)CC1=CNC2=C1C=CC=C2Cl,7-chlorotryptophan,7-chlorotryptophan,153-97-9,559043,,,"3081936,643956",Pos Early
100015637,209,57663,212725,Lipid,"Fatty Acid, Monohydroxy",1975,NAMED,RPGJJWLCCOPDAZ-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCC(O)C(O)=O,2-hydroxybehenate,2-hydroxybehenate,,167899,HMDB0061660,,193484,Neg
100015649,209,57386,210924,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",350,NAMED,UYVZIWWBJMYRCD-UHFFFAOYSA-N,CC(C)CC(SCCNC(CCNC(C(O)C(COP(O)(OP(O)(OCC1OC(C(O)C1OP(O)(O)=O)N2C=NC3=C2N=CN=C3N)=O)=O)(C)C)=O)=O)=O,isovaleryl/2-methylbutyryl CoA,isovaleryl/2-methylbutyryl CoA,,,HMDB0001041,C01033,"439371,11966141",Neg
100015666,400,57404,211020,Lipid,Phospholipid Metabolism,2242,NAMED,ZWZWYGMENQVNFU-AKGZTFGVSA-N,OC([C@@H](N)COP(OCC(CO)O)(O)=O)=O,glycerophosphoserine*,glycerophosphoserine*,,2339060,,,3081457,Pos Early
100015724,402,57427,211080,Lipid,Sphingosines,3169,NAMED,RBEJCQPPFCKTRZ-LHMZYYNSSA-N,OC[C@H](N)[C@H](O)/C=C/CCCCCCCCCCCC,heptadecasphingosine (d17:1),heptadecasphingosine (d17:1),6918-48-5,4446670,,,5283557,Pos Late
100015759,402,57464,211120,Lipid,Fatty Acid Metabolism (Acyl Choline),1951,NAMED,WYVHUXGFCVDOEA-UHFFFAOYSA-N,C[N+](C)(C)C[CH-]OC(CCCCCCCCCCCCCCCCC)=O,stearoylcholine*,stearoylcholine*,,,HMDB0240648,,90111,Pos Late
100015760,402,57463,211119,Lipid,Fatty Acid Metabolism (Acyl Choline),1949,NAMED,GVYIAXNFCSAJSK-OKLKQMLOSA-N,C[N+](C)(C)C[CH-]OC(CCCCCCC/C=C/C/C=C/CCCCC)=O,linoleoylcholine*,linoleoylcholine*,,,HMDB0013213,,53481656,Pos Late
100015792,402,57478,211141,Lipid,Sphingomyelins,3132,NAMED,JONXXLXMISNQNG-BXMSAMRLSA-N,[H][C@](NC(CCCCCCCCCCCCCCCCCCCCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)[C@@](O)([H])/C=C/CCCCCCCCCCCCC,"sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*","sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*",,24846885,"HMDB0240675,HMDB0240674,HMDB0240673,HMDB0240671",,,Pos Late
100015832,402,57514,211215,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1869,NAMED,IUMXSSOVGPXXJL-UHFFFAOYSA-N,O=C(OC(C[N+](C)(C)C)CC([O-])=O)CCCCCCCCCCCCCCCCCCCCC,behenoylcarnitine (C22)*,behenoylcarnitine (C22)*,,28639204,HMDB0062468,,71464577,Pos Late
100015833,402,57513,211214,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1868,NAMED,SVJLJQBGUITFLI-UHFFFAOYSA-N,O=C(OC(C[N+](C)(C)C)CC([O-])=O)CCCCCCCCCCCCCCCCCCC,arachidoylcarnitine (C20)*,arachidoylcarnitine (C20)*,,28639199,HMDB0006460,,53477833,Pos Late
100015834,402,57515,211216,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1870,NAMED,YDUFZFUYBBPVLJ-UHFFFAOYSA-N,O=C(CCCCCCCCCCCCCCCCCCCCCCC)OC(C[N+](C)(C)C)CC([O-])=O,lignoceroylcarnitine (C24)*,lignoceroylcarnitine (C24)*,,,HMDB0240665,,,Pos Late
100015835,402,57516,211217,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1871,NAMED,KOCKWDDTAHPJSX-UHFFFAOYSA-N,[O-]C(CC(C[N+](C)(C)C)OC(CCCCCCCCCCCCCCCCCCCCCCCCC)=O)=O,cerotoylcarnitine (C26)*,cerotoylcarnitine (C26)*,,35015992,HMDB0006347,,53477828,Pos Late
100015837,402,57518,211219,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1895,NAMED,RBFQHRALHSUPIA-SNPVRQPZSA-N,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(OC(C[N+](C)(C)C)CC([O-])=O)=O,arachidonoylcarnitine (C20:4),arachidonoylcarnitine (C20:4),,,HMDB0006455,,136212424,Pos Late
100015838,402,57519,211220,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1888,NAMED,PVOQPLSKYNZHOT-OUKQBFOZSA-N,O=C(OC(CC([O-])=O)C[N+](C)(C)C)CCCCCCCCC/C=C/CCCCCCCC,eicosenoylcarnitine (C20:1)*,eicosenoylcarnitine (C20:1)*,,,,,,Pos Late
100015839,402,57520,211221,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1894,NAMED,OLZWDVKTOGTVLC-UTJQPWESSA-N,O=C(CCCCCCCCC/C=C\C/C=C\CCCCC)OC(C[N+](C)(C)C)CC([O-])=O,dihomo-linoleoylcarnitine (C20:2)*,dihomo-linoleoylcarnitine (C20:2)*,,,,,,Pos Late
100015840,402,57521,211222,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1896,NAMED,RDIZZXFTCZPSRY-WYTUUNCASA-N,O=C(CCCCCC/C=C/C/C=C/C/C=C/CCCCC)OC(CC([O-])=O)C[N+](C)(C)C,dihomo-linolenoylcarnitine (C20:3n3 or 6)*,dihomo-linolenoylcarnitine (C20:3n3 or 6)*,,,,,,Pos Late
100015842,402,57522,211223,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1864,NAMED,MDDWQHVKSHTZTD-UHFFFAOYSA-N,O=C(CCCCCCCCCCCCCC)OC(C[N+](C)(C)C)CC([O-])=O,pentadecanoylcarnitine (C15)*,pentadecanoylcarnitine (C15)*,,,HMDB0062517,,123132011,Pos Late
100015862,402,57541,211242,Lipid,Endocannabinoid,2192,NAMED,WFRLANWAASSSFV-FPLPWBNLSA-N,O=C(NCCO)CCCCCCC/C=C\CCCCCC,palmitoleoyl ethanolamide*,palmitoleoyl ethanolamide*,,8011589,HMDB0013648,,9835868,Pos Late
100015863,402,57542,211243,Lipid,Endocannabinoid,2196,NAMED,GCCFMSAXQJECNH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCC(NCCO)=O,margaroyl ethanolamide*,margaroyl ethanolamide*,,21467441,,,14455158,Pos Late
100015865,402,57544,211245,Lipid,Sphingolipid Synthesis,3007,NAMED,ZKLREJQHRKUJHD-JKSUJKDBSA-N,O[C@H](CCCCCCCCCCCCC)[C@H](CO)N,hexadecasphinganine (d16:0)*,hexadecasphinganine (d16:0)*,,571105,,C13915,656816,Pos Late
100015962,400,57687,213101,Amino Acid,Lysine Metabolism,138,NAMED,CDLVFVFTRQPQFU-UHFFFAOYSA-N,C[N+](C)(C)CCCCC([O-])=O,"N,N,N-trimethyl-5-aminovalerate","N,N,N-trimethyl-5-aminovalerate",,34236878,,,14274897,Pos Early
100015965,209,63152,221887,Xenobiotics,Food Component/Plant,5091,NAMED,WYUFTYLVLQZQNH-UHFFFAOYSA-N,CCOC1C(O)C(O)C(O)C(CO)O1,ethyl alpha-glucopyranoside,ethyl alpha-glucopyranoside,34625-23-5,378664,HMDB0029968,,11127487,Neg
100015966,402,57635,212257,Cofactors and Vitamins,Vitamin A Metabolism,4432,NAMED,JKQXZKUSFCKOGQ-DKLMTRRASA-N,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CC(O)CC2(C)C)C(C)(C)CC(O)C1,carotene diol (1),carotene diol (1),,,,,,Pos Late
100016069,402,61769,218137,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1883,NAMED,PETYOUXDCHQKTQ-QXPKXGMISA-N,CCCCCC/C=C\CCCC(O[C@@H](C[N+](C)(C)C)CC([O-])=O)=O,5-dodecenoylcarnitine (C12:1),5-dodecenoylcarnitine (C12:1),,,HMDB13326,,91825571,Pos Late
100019770,402,61506,217728,Lipid,Fatty Acid Metabolism (Acyl Choline),1942,NAMED,BZTNKMZCXZDUMA-UHFFFAOYSA-N,CCCCCCCCCCCC[CH-]C(OCC[N+](C)(C)C)=O,myristoylcholine*,myristoylcholine*,,,,,77964,Pos Late
100019801,402,61840,218539,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1930,NAMED,YBCVTTMMURGSEY-LMLDZDDJSA-N,CCCCCCCC/C=C\CCCCCC(O)CC(O[C@@H](C[N+](C)(C)C)CC([O-])=O)=O,3-hydroxyoleoylcarnitine,3-hydroxyoleoylcarnitine,,48061587,,,129637446,Pos Late
100019894,305,61699,218001,Lipid,"Fatty Acid, Monohydroxy",1976,NAMED,MSUOLNSQHLHDAS-UHFFFAOYSA-N,OC(CCCCCCCCCCCCCCCCCCCCCC)C(O)=O,2-hydroxylignocerate*,2-hydroxylignocerate*,,92507,HMDB0039540,C17873,102430,Polar
100019915,400,61705,218049,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",4250,NAMED,YQUAKORMLHPSLZ-XVFCMESISA-N,NC1=NC(N(C=C1)[C@@H]2O[C@@H]([C@H]([C@H]2OP(O)(O)=O)O)CO)=O,cytidine 2' or 3'-monophosphate (2' or 3'-CMP),cytidine 2' or 3'-monophosphate (2' or 3'-CMP),,,"HMDB0240312,HMDB0011692","C03104,C05822","66535,53481031",Pos Early
100019968,305,61858,218556,Carbohydrate,Pentose Metabolism,1290,NAMED,QXKAIJAYHKCRRA-PZGQECOJSA-N,OC[C@H](O)[C@@H](O)[C@@H](O)C(O)=O,lyxonate,lyxonate,,,HMDB0060255,,,Polar
100019970,209,62867,220657,Lipid,"Fatty Acid, Dicarboxylate",1702,NAMED,IFAWYXIHOVRGHQ-UHFFFAOYSA-N,O=C(O)CCCCCCCCCCCCCCCCCC(O)=O,nonadecanedioate (C19-DC),nonadecanedioate (C19-DC),6250-70-0,11395055,,,12572015,Neg
100019975,209,61862,218579,Lipid,"Fatty Acid, Dicarboxylate",1697,NAMED,IWTMSCUHCJHPPR-ACCUITESSA-N,O=C(O)CCCCCCCCCCCC/C=C/C(O)=O,hexadecenedioate (C16:1-DC)*,hexadecenedioate (C16:1-DC)*,,,,,,Neg
100019978,209,61861,218578,Lipid,"Fatty Acid, Dicarboxylate",1700,NAMED,YDPSQMGOAILWPE-FYWRMAATSA-N,O=C(O)CCCCCCCCCCCCCC/C=C/C(O)=O,octadecenedioate (C18:1-DC),octadecenedioate (C18:1-DC),,,,,9543674,Neg
100019982,209,61860,218580,Lipid,"Fatty Acid, Dicarboxylate",1701,NAMED,ZKQNWTGXRAIVGG-PXELCPQFSA-N,O=C(O)CCCCCCCCCCCC/C=C/C=C/C(O)=O,octadecadienedioate (C18:2-DC)*,octadecadienedioate (C18:2-DC)*,,,,,,Neg
100020219,400,62863,220648,Xenobiotics,Food Component/Plant,4786,NAMED,OLNJUISKUQQNIM-UHFFFAOYSA-N,O=CC1=CNC2=CC=CC=C12,3-formylindole,3-formylindole,487-89-8,9838,HMDB29737,C08493,10256,Pos Early
100020241,400,62104,218950,Peptide,Gamma-glutamyl Amino Acid,649,NAMED,SCTJBDDLOROJJM-UHFFFAOYSA-N,NC(C(O)=O)CCC(NC(CCCNC(N)=O)C(O)=O)=O,gamma-glutamylcitrulline*,gamma-glutamylcitrulline*,,,,,,Pos Early
100020242,400,62105,218951,Amino Acid,Polyamine Metabolism,549,NAMED,SKQLBVJMDVTJMX-UHFFFAOYSA-N,CC(N(C(C)=O)CCCCNCCCN)=O,diacetylspermidine*,diacetylspermidine*,,25944163,HMDB0002172,C03413,132680,Pos Early
100020343,209,62850,220619,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1551,NAMED,HXHZGHRLVRFQDR-HZJYTTRNSA-N,OC(CCC/C=C\C/C=C\CCCCC)=O,tetradecadienoate (14:2)*,tetradecadienoate (14:2)*,39039-37-7,4471834,HMDB0000560,,5312409,Neg
100020361,400,62853,220624,Amino Acid,Urea cycle; Arginine and Proline Metabolism,489,NAMED,YCCMTCQQDULIFE-UHFFFAOYSA-N,NC1CCCNC1=O,3-amino-2-piperidone,3-amino-2-piperidone,1892-22-4,4371576,HMDB0000323,,5200225,Pos Early
100020372,209,63583,222852,Xenobiotics,Food Component/Plant,5216,NAMED,DWLVFWDCSFTDOD-UHFFFAOYSA-N,OC(C(C1=CNC2=C1C=CC=C2)=O)=O,3-indoleglyoxylic acid,3-indoleglyoxylic acid,1477-49-2,66497,,,73863,Neg
100020377,209,64131,233912,Xenobiotics,Food Component/Plant,5226,NAMED,WYUFTYLVLQZQNH-JAJWTYFOSA-N,O[C@H]([C@H]1O)[C@@H]([C@@H](CO)O[C@H]1OCC)O,ethyl beta-glucopyranoside,ethyl beta-glucopyranoside,,108559,HMDB0029968,,121667,Neg
100020478,209,62276,219247,Lipid,"Fatty Acid, Dicarboxylate",1690,NAMED,QHRHXXRXWDTFLI-HZJYTTRNSA-N,CCCCC/C=C\C/C=C\CC(O)=O,dodecadienoate (12:2)*,dodecadienoate (12:2)*,,,,,25480,Neg
100020487,400,62309,219289,Amino Acid,Polyamine Metabolism,544,NAMED,YGIAGXACEXFIDU-UHFFFAOYSA-N,O=C(C)NCCCNCCCC(O)=O,N-acetyl-isoputreanine,N-acetyl-isoputreanine,,,,,131802901,Pos Early
100020715,209,62383,219530,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1553,NAMED,FAFSAZIEJFMBBY-PDBXOOCHSA-N,O=C(CCCCCC/C=C\C/C=C\C/C=C\CC)O,heptadecatrienoate (17:3)*,heptadecatrienoate (17:3)*,,17220717,,C16344,16061034,Neg
100020723,209,62396,219543,Nucleotide,Dinucleotide,4289,NAMED,UYSXBCQACJTYFS-XPWFQUROSA-N,O[C@@H]1[C@@H]([C@@H](CO)O[C@H]1N2C3=NC=NC(N([H])[H])=C3N=C2)OP(OC[C@H]([C@H]([C@H]4O)O)O[C@H]4N5C6=NC=NC(N([H])[H])=C6N=C5)(O)=O,(3'-5')-adenylyladenosine*,(3'-5')-adenylyladenosine*,,85040,,,94231,Neg
100020724,209,62760,220362,Nucleotide,Dinucleotide,4287,NAMED,LWBLDUTUVIXFJE-INFSMZHSSA-N,O[C@@H]1[C@@H]([C@@H](CO)O[C@H]1N2C3=NC=NC(N([H])[H])=C3N=C2)OP(OC[C@H]([C@H]([C@H]4O)O)O[C@H]4N5C(N([H])C(N([H])[H])=NC6=O)=C6N=C5)(O)=O,(3'-5')-adenylylguanosine*,(3'-5')-adenylylguanosine*,,392294,,,135508729,Neg
100020727,209,62397,219544,Nucleotide,Dinucleotide,4291,NAMED,PTLMIIUMLITBQT-NCOIDOBVSA-N,O[C@@H]1[C@@H]([C@@H](CO)O[C@H]1N2C=CC(N([H])[H])=NC2=O)OP(OC[C@H]([C@H]([C@H]3O)O)O[C@H]3N4C=CC(N([H])[H])=NC4=O)(O)=O,(3'-5')-cytidylylcytidine*,(3'-5')-cytidylylcytidine*,,85046,,,94237,Neg
100020728,209,62399,219546,Nucleotide,Dinucleotide,4293,NAMED,VSIFECIDUDPNRC-UHFFFAOYSA-N,OC1C(OP(OCC2OC(N3C=CC(NC3=O)=O)C(O)C2O)(O)=O)C(CO)OC1N4C=CC(N)=NC4=O,(3'-5')-cytidylyluridine*,(3'-5')-cytidylyluridine*,,,,,145459097,Neg
100020729,209,62398,219545,Nucleotide,Dinucleotide,4297,NAMED,LENQVXALZPDAFB-UHFFFAOYSA-N,OC1C(OP(OCC2OC(N3C=CC(N)=NC3=O)C(O)C2O)(O)=O)C(CO)OC1N4C(NC(C=C4)=O)=O,(3'-5')-uridylylcytidine*,(3'-5')-uridylylcytidine*,,,,,145459103,Neg
100020769,209,62449,219679,Lipid,Monoacylglycerol,2878,NAMED,KRUXHXDPFZXFJX-FPLPWBNLSA-N,CCCCCC/C=C\CCCCCCCCC(OCC(O)CO)=O,1-heptadecenoylglycerol (17:1)*,1-heptadecenoylglycerol (17:1)*,,58191491,,,,Neg
100020770,209,62448,219678,Lipid,Monoacylglycerol,2879,NAMED,YSRXYXPTSVGTQY-FPLPWBNLSA-N,OCC(OC(CCCCCCCC/C=C\CCCCCC)=O)CO,2-heptadecenoylglycerol (17:1)*,2-heptadecenoylglycerol (17:1)*,,,,,,Neg
